instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm
MIDCPNIFTY,2024-04-01 00:00:00,2024-04-01 09:30:00,9 20,15 25,0,10650,10700,50,10.5,16.05,0.1,0.15,473.7,26.3,-26.3,-1.999999999999999,-2.5999999999999996,-7.65,-9.5,-11.0,-10.7,-11.850000000000001,-13.05,-13.35,-15.600000000000001,-16.55,-17.65,-18.9,-18.650000000000002,-19.2,-19.5,-19.15,-19.8,-19.700000000000003,-20.1,-20.3,-19.55,-21.35,-21.450000000000003,-21.35,-21.3,-21.549999999999997,-21.6,-21.799999999999997,-21.8,-22.0,-21.0,-21.55,-22.05,-22.15,-22.35,-22.250000000000004,-22.400000000000002,-22.150000000000002,-22.400000000000002,-22.6,-23.15,-23.9,-20.95,-20.700000000000003,-22.85,-22.35,-23.050000000000004,-23.6,-23.35,-23.6,-23.5,-24.150000000000002,-24.35,-24.8,-24.85,-25.25,-25.400000000000002,-25.950000000000003,-25.6,-26.1,-26.3,
MIDCPNIFTY,2024-03-18 00:00:00,2024-03-18 09:30:00,9 20,15 25,0,10475,10325,-150,14.15,13.6,0.05,0.05,472.35,27.65,51.6,-2.150000000000001,-2.5,1.6999999999999993,2.0500000000000016,13.7,10.149999999999997,10.399999999999999,5.500000000000001,10.250000000000004,69.64999999999999,39.8,38.849999999999994,46.4,43.85,61.349999999999994,65.0,59.550000000000004,86.69999999999999,91.0,84.75,89.9,78.55,93.05,78.05,80.55,74.9,65.15,55.400000000000006,54.15000000000001,62.150000000000006,49.0,58.750000000000014,43.25,38.4,44.599999999999994,40.05,33.35,27.050000000000004,27.849999999999994,37.9,42.29999999999999,47.39999999999999,38.550000000000004,44.79999999999999,46.249999999999986,39.45,44.49999999999999,46.04999999999999,55.5,48.15,45.999999999999986,51.150000000000006,52.7,48.75,55.35000000000001,50.050000000000004,66.9,54.1,51.65,
MIDCPNIFTY,2024-07-22 00:00:00,2024-07-22 09:30:00,9 20,15 25,0,12075,12400,325,21.05,23.0,0.45,0.3,456.7,43.3,219.1,4.699999999999999,7.550000000000001,6.049999999999995,35.60000000000001,35.250000000000014,55.45,59.1,69.10000000000001,100.35000000000002,112.54999999999998,121.25,120.94999999999997,157.54999999999998,182.34999999999997,197.94999999999996,215.64999999999998,246.79999999999998,248.35,214.75,216.75,213.49999999999997,255.7,230.89999999999998,230.5,269.4,271.34999999999997,271.6,237.29999999999998,252.55,241.84999999999994,241.14999999999998,251.25,244.39999999999998,237.39999999999995,239.24999999999997,255.35000000000002,238.34999999999997,230.35,220.85,183.04999999999998,226.14999999999998,231.59999999999997,200.59999999999997,185.39999999999998,193.04999999999998,223.2,226.74999999999997,248.39999999999998,267.84999999999997,265.9,247.84999999999997,244.14999999999998,267.3,265.15,264.79999999999995,249.94999999999996,251.7,252.09999999999994,252.09999999999997,252.39999999999998,265.25,256.54999999999995,276.8,299.45,279.25,277.79999999999995,259.75,230.0,222.0,226.7,220.75,219.29999999999995,219.09999999999997,
MIDCPNIFTY,2024-07-15 00:00:00,2024-07-15 09:30:00,9 20,15 25,0,12475,12525,50,12.1,18.3,0.15,0.2,469.95,30.05,-30.0,-7.1,-10.05,-5.999999999999998,-4.799999999999999,-4.4,-8.65,-10.399999999999999,-10.75,-9.599999999999998,-9.45,-12.0,-12.25,-10.75,-12.35,-12.3,-15.400000000000002,-16.65,-16.1,-10.749999999999998,-11.65,-11.7,-14.399999999999999,-13.95,-15.9,-16.1,-16.55,-15.950000000000001,-16.85,-17.55,-15.8,-15.450000000000001,-17.5,-17.1,-17.7,-18.9,-20.4,-21.55,-22.0,-21.75,-22.9,-22.900000000000002,-23.05,-24.35,-24.5,-24.3,-24.3,-25.35,-25.15,-25.2,-25.300000000000004,-25.35,-25.65,-25.7,-27.250000000000007,-27.400000000000002,-27.35,-27.35,-28.5,-28.55,-28.5,-28.8,-28.950000000000003,-29.15,-28.6,-27.150000000000006,-28.1,-28.000000000000004,-29.35,-29.95,-29.9,-29.950000000000003,-30.05,
MIDCPNIFTY,2023-10-16 00:00:00,2023-10-16 09:30:00,9 20,15 25,0,9125,9150,25,2.35,2.85,0.05,0.05,494.9,5.1000000000000005,-5.1,-0.10000000000000031,-0.8000000000000003,-0.9000000000000001,0.5,0.6999999999999995,-0.9500000000000002,-0.10000000000000053,-0.30000000000000027,-0.3999999999999999,0.5499999999999998,-2.3500000000000005,-0.45000000000000084,-3.0500000000000003,-3.9000000000000004,-4.7,-4.800000000000001,-4.95,-4.95,-4.95,-4.95,-5.1000000000000005,-5.1000000000000005,-5.1000000000000005,
MIDCPNIFTY,2024-05-13 00:00:00,2024-05-13 09:30:00,9 20,15 25,0,10875,11100,225,9.6,12.95,0.05,0.15,477.65,22.349999999999998,124.0,2.1500000000000004,3.35,23.55,27.899999999999995,19.0,12.299999999999997,14.7,19.25,13.750000000000004,11.899999999999999,9.149999999999999,11.3,7.850000000000001,8.3,13.1,15.899999999999999,27.849999999999998,25.25,19.4,20.299999999999997,18.749999999999996,2.0500000000000025,2.499999999999999,2.200000000000002,4.300000000000002,3.6000000000000005,-4.0,-3.8500000000000005,-1.0999999999999988,-1.849999999999997,-6.4,-7.4,-9.25,-7.999999999999999,-12.049999999999997,-10.549999999999999,-10.2,-12.649999999999999,-12.499999999999998,-9.85,-12.599999999999998,-13.449999999999998,-13.0,-13.1,-14.049999999999997,-6.099999999999997,0.40000000000000213,-7.449999999999999,-11.1,-13.1,-14.45,-13.8,-7.749999999999998,-5.149999999999999,11.199999999999998,7.1999999999999975,0.6000000000000014,3.8499999999999996,15.6,14.049999999999999,11.35,30.650000000000002,28.749999999999996,34.05,31.950000000000003,43.599999999999994,102.85,125.80000000000001,129.15,118.89999999999999,118.60000000000001,122.60000000000001,124.00000000000001,
MIDCPNIFTY,2024-07-29 00:00:00,2024-07-29 09:30:00,9 20,15 25,0,12775,12800,25,17.25,20.25,0.1,0.35,462.95,37.05,-37.1,-2.8500000000000014,-7.199999999999999,-8.899999999999999,-14.549999999999999,-14.85,-13.799999999999999,-15.199999999999998,-13.85,-13.600000000000001,-15.399999999999999,-16.950000000000003,-10.7,-10.899999999999995,-6.0,-3.799999999999997,-0.5999999999999979,8.900000000000002,9.450000000000003,0.350000000000005,-8.299999999999999,-7.799999999999997,-11.499999999999996,-5.850000000000001,-4.9499999999999975,-12.0,-13.25,-11.299999999999997,-12.749999999999996,-10.500000000000002,-17.049999999999997,-15.2,-13.049999999999997,-16.299999999999997,-25.1,-25.5,-27.099999999999998,-26.450000000000003,-26.75,-26.95,-27.300000000000004,-28.25,-25.300000000000004,-28.55,-29.3,-29.15,-29.0,-29.5,-25.55,-27.85,-29.5,-29.15,-30.849999999999998,-30.65,-32.2,-32.550000000000004,-33.2,-33.3,-34.35,-34.75,-34.5,-35.25,-32.65,-35.5,-34.0,-36.05,-36.25,-36.5,-36.75,-36.949999999999996,-37.05,-37.0,-37.0,-37.05,
MIDCPNIFTY,2024-04-15 00:00:00,2024-04-15 09:30:00,9 20,15 25,0,10825,10800,-25,15.85,19.3,0.1,0.3,465.25,34.75,-34.8,-6.199999999999999,-7.100000000000002,-7.449999999999999,-7.65,-11.25,-13.200000000000001,-15.100000000000001,-16.900000000000002,-16.45,-15.850000000000003,-16.700000000000003,-18.049999999999997,-18.0,-18.8,-20.6,-21.7,-21.7,-22.45,-22.549999999999997,-23.1,-23.0,-23.800000000000004,-23.95,-23.65,-24.5,-24.950000000000003,-24.200000000000003,-24.45,-24.150000000000002,-24.200000000000003,-24.25,-24.4,-25.1,-25.15,-25.5,-25.2,-25.75,-26.25,-26.15,-26.15,-26.15,-27.25,-27.05,-27.35,-27.85,-30.049999999999997,-29.6,-29.75,-29.65,-29.700000000000003,-29.8,-29.7,-31.150000000000002,-31.8,-31.900000000000002,-32.3,-32.25,-31.25,-31.950000000000003,-31.900000000000002,-32.15,-32.55,-34.1,-34.45,-34.550000000000004,-34.6,-34.65,-34.75,-34.75,-34.75,
MIDCPNIFTY,2024-04-22 00:00:00,2024-04-22 09:30:00,9 20,15 25,0,10725,10700,-25,12.55,13.7,0.1,0.2,474.05,25.95,-26.0,3.885780586188048e-16,-2.4000000000000004,-4.25,-7.449999999999999,-7.549999999999999,-8.8,-8.55,-10.25,-10.45,-10.649999999999999,-11.2,-12.25,-10.549999999999999,-10.4,-10.500000000000002,-10.15,-11.9,-12.549999999999999,-13.7,-14.35,-14.8,-14.899999999999999,-14.799999999999999,-13.95,-15.55,-14.649999999999999,-15.399999999999999,-14.7,-14.6,-15.15,-14.7,-14.399999999999999,-14.15,-14.049999999999999,-13.8,-14.05,-15.75,-15.6,-15.400000000000002,-15.3,-14.3,-13.950000000000001,-13.05,-14.25,-17.15,-16.05,-17.200000000000003,-17.3,-17.2,-18.4,-19.650000000000006,-20.450000000000003,-21.950000000000003,-22.550000000000004,-22.750000000000004,-22.6,-23.35,-22.950000000000003,-23.050000000000004,-23.300000000000004,-23.450000000000003,-24.450000000000003,-24.800000000000004,-25.35,-25.5,-25.550000000000004,-25.700000000000003,-25.75,-25.900000000000002,-25.900000000000002,-25.900000000000002,-25.950000000000003,
MIDCPNIFTY,2024-07-01 00:00:00,2024-07-01 09:30:00,9 20,15 25,0,12250,12275,25,21.15,21.4,0.15,0.15,457.75,42.25,-42.2,-5.149999999999999,-6.849999999999995,-6.749999999999999,-8.099999999999998,-9.85,-12.999999999999996,-14.599999999999996,-18.499999999999996,-19.949999999999996,-22.299999999999997,-22.949999999999996,-21.949999999999996,-21.449999999999996,-21.599999999999994,-21.9,-21.849999999999994,-21.149999999999995,-21.099999999999994,-18.5,-22.4,-21.4,-22.349999999999998,-22.950000000000003,-23.75,-24.949999999999996,-24.2,-25.75,-25.2,-26.3,-26.15,-27.65,-28.1,-29.15,-29.450000000000003,-29.15,-30.75,-29.900000000000002,-33.099999999999994,-32.75,-32.15,-32.6,-33.55,-33.9,-34.15,-34.95,-34.1,-33.1,-32.3,-33.7,-33.4,-33.4,-33.8,-34.15,-34.55,-34.0,-35.65,-36.400000000000006,-37.85,-38.85,-38.95,-40.0,-40.75,-41.400000000000006,-41.55,-41.65,-41.85,-41.95,-42.05,-42.25,-42.2,-42.25,
