instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm
SENSEX,2024-01-25 00:00:00,2024-01-25 09:30:00,9 20,15 25,0,70900,70800,-100,84.3,76.3,4.1,5.6,1849.1,150.9,-150.9,24.7,5.700000000000006,13.700000000000014,-12.84999999999999,14.200000000000017,-22.599999999999994,-14.749999999999993,-16.2,-18.79999999999999,-9.549999999999997,-17.249999999999986,119.44999999999999,118.54999999999998,93.1,97.25,39.05000000000001,63.150000000000006,83.54999999999998,171.60000000000002,187.6,160.24999999999997,128.85,146.2,83.94999999999997,74.95,75.79999999999998,76.0,2.250000000000007,5.70000000000001,101.55000000000001,80.05000000000004,56.64999999999999,45.95,32.69999999999999,54.999999999999986,44.39999999999999,9.0,-14.549999999999997,-10.75,-23.5,-3.200000000000017,-18.5,-19.899999999999984,-7.75,-3.1500000000000057,23.899999999999977,-2.500000000000014,0.6999999999999886,8.049999999999997,12.700000000000003,17.449999999999974,8.949999999999989,-25.94999999999999,-59.4,-14.349999999999994,-43.9,-52.949999999999996,-56.199999999999996,-5.950000000000003,-21.050000000000004,-28.69999999999999,-65.80000000000001,-38.75000000000001,-22.35,-45.00000000000001,-39.35,-41.949999999999996,-76.60000000000001,-136.5,-145.35000000000002,-149.3,-150.45,-150.9,
SENSEX,2024-04-26 00:00:00,2024-04-26 09:30:00,9 20,15 25,0,74400,73900,-500,56.85,80.75,0.75,1.15,1864.3,135.7,133.2,18.749999999999996,14.500000000000002,17.849999999999994,16.9,19.15,31.749999999999996,28.95,29.400000000000002,52.55,68.29999999999998,34.64999999999999,36.550000000000004,28.35000000000001,20.499999999999993,20.19999999999999,16.449999999999996,-11.45000000000001,-11.900000000000006,-33.1,-47.74999999999999,-29.849999999999994,-22.450000000000003,-25.65,-19.700000000000003,-35.85,-32.8,-33.699999999999996,-19.550000000000004,-24.650000000000006,-15.850000000000005,7.250000000000007,23.050000000000004,-18.750000000000004,-9.850000000000001,7.749999999999986,2.200000000000003,-1.9499999999999957,11.150000000000006,-14.699999999999996,-11.75,-9.950000000000003,-9.500000000000007,-45.05000000000001,-21.049999999999997,-41.25,-40.800000000000004,-49.7,-18.500000000000007,-9.549999999999997,93.80000000000001,115.25,99.9,73.94999999999999,77.15,99.25,90.85,90.5,53.349999999999994,14.000000000000007,6.4499999999999815,50.04999999999999,58.1,67.55000000000001,19.099999999999994,12.949999999999989,11.200000000000003,27.05000000000002,68.20000000000002,116.95,147.15000000000003,115.70000000000002,122.85000000000002,133.25,
SENSEX,2024-02-02 00:00:00,2024-02-02 09:30:00,9 20,15 25,0,72400,72100,-300,90.35,68.45,1.25,1.95,1844.4,155.60000000000002,-155.4,-41.95,-48.55,-57.650000000000006,-61.599999999999994,-60.699999999999996,-67.2,-72.69999999999999,-82.45,-72.85,-80.0,-82.89999999999999,-88.25,-88.94999999999999,-92.1,-93.94999999999999,-88.6,-91.8,-93.15,-93.94999999999999,-94.9,-95.69999999999999,-99.35,92.6,79.1,95.4,146.55,208.94999999999993,378.4,219.39999999999995,167.05,124.04999999999998,127.44999999999999,110.60000000000002,73.55000000000001,56.14999999999999,35.800000000000004,1.8000000000000185,324.15000000000003,262.2,80.64999999999998,8.750000000000007,77.35000000000002,-2.0000000000000036,-8.25,-29.949999999999996,-56.800000000000004,49.8,-7.25,109.40000000000002,-9.499999999999993,-36.649999999999984,-38.49999999999999,-66.05,-54.5,-96.5,-99.4,-116.8,-124.94999999999999,-123.54999999999998,-122.44999999999999,-130.79999999999998,-130.7,-128.5,-133.4,-138.89999999999998,-139.45,-120.35,-139.54999999999998,-144.39999999999998,-153.3,-153.2,-154.7,-155.39999999999998,
SENSEX,2024-03-01 00:00:00,2024-03-01 09:30:00,9 20,15 25,0,72900,73700,800,81.65,109.65,0.9,1.35,1810.95,189.05,259.8,20.79999999999999,20.049999999999994,40.74999999999999,57.199999999999996,139.6,81.35,87.75000000000001,86.04999999999998,90.39999999999999,107.39999999999998,107.05,97.79999999999998,88.44999999999997,53.05,40.94999999999998,32.89999999999999,12.649999999999984,11.350000000000009,4.299999999999983,-12.800000000000018,-16.50000000000003,46.8,35.64999999999999,49.749999999999986,67.74999999999999,70.3,74.1,255.55,219.89999999999998,235.84999999999997,229.14999999999995,201.24999999999994,176.44999999999996,181.49999999999997,166.59999999999997,161.29999999999995,176.29999999999998,187.50000000000006,180.64999999999998,196.04999999999993,207.89999999999992,184.09999999999994,179.24999999999997,184.14999999999998,194.5,138.45,146.74999999999994,172.60000000000002,198.95,211.5,200.45,197.39999999999998,199.89999999999992,200.45,194.55,202.59999999999997,187.64999999999998,208.4,201.4499999999999,217.0,223.95,234.9,200.39999999999998,206.99999999999994,230.54999999999998,259.65000000000003,219.0999999999999,248.34999999999997,271.7499999999999,318.05,282.34999999999997,265.1,259.75,
SENSEX,2024-08-02 00:00:00,2024-08-02 09:30:00,9 20,15 25,0,81300,81000,-300,99.9,123.5,1.5,2.45,1780.55,219.45000000000002,-219.4,-11.699999999999994,-22.300000000000004,-46.150000000000006,-59.400000000000006,-48.60000000000001,-55.6,-64.75000000000001,-69.45000000000002,-74.55000000000001,-101.15,-117.05000000000001,-104.65,-114.60000000000002,-122.75,-137.8,-137.65,-140.85000000000002,-151.2,-149.64999999999998,-149.6,-146.25,-147.55,-157.14999999999998,-157.1,-160.95,-162.0,-159.9,-162.8,-166.2,-163.45,-160.3,-157.7,-160.05,-162.3,-166.55,-165.75,-168.2,-164.15,-166.39999999999998,-173.6,-169.39999999999998,-174.15,-175.45,-185.8,-182.75,-181.2,-179.2,-178.8,-188.85000000000002,-192.5,-191.55,-198.25,-197.45,-200.05,-200.65,-201.35,-202.75,-198.65,-200.65,-204.0,-204.15000000000003,-202.65,-187.0,-192.25,-186.55,-192.7,-201.89999999999998,-199.15,-210.7,-217.5,-218.65,-219.2,-219.45,
SENSEX,2024-06-14 00:00:00,2024-06-14 09:30:00,9 20,15 25,0,76800,77000,200,48.35,65.45,0.75,1.2,1888.15,111.85000000000001,-111.8,61.54999999999999,22.69999999999999,0.7499999999999893,6.600000000000001,-2.9499999999999993,-30.5,-36.650000000000006,-44.75,-46.150000000000006,-35.1,-48.050000000000004,-45.6,-41.85,-51.75,-52.300000000000004,-50.300000000000004,-58.85,-61.650000000000006,-65.5,-70.35000000000001,-71.4,-74.35,-74.30000000000001,-81.05,-80.5,-82.55,-83.45,-85.55000000000001,-84.9,-86.85,-84.95,-87.15,-89.0,-92.35,-91.5,-92.6,-92.15,-92.45,-94.15,-94.65,-95.55000000000001,-94.25,-93.05000000000001,-93.45000000000002,-97.5,-93.6,-90.25,-92.1,-95.7,-97.5,-101.1,-101.8,-103.85,-103.85,-103.60000000000001,-105.45,-106.7,-106.75,-107.45,-107.15,-107.55,-108.35,-107.25,-106.25,-109.65,-109.6,-109.60000000000001,-109.10000000000001,-110.35,-111.4,-111.64999999999999,-111.8,-111.75,
SENSEX,2024-04-12 00:00:00,2024-04-12 09:30:00,9 20,15 25,0,74900,74200,-700,42.35,63.4,0.8,1.3,1896.35,103.65,151.4,1.9,-6.649999999999999,-11.1,-11.950000000000003,74.1,79.25,62.7,57.399999999999984,72.64999999999999,99.6,86.1,91.29999999999998,88.39999999999999,50.79999999999998,37.1,31.850000000000005,34.99999999999999,37.8,36.25,31.449999999999992,26.55,30.249999999999996,23.500000000000004,-16.149999999999995,-20.549999999999997,-21.549999999999994,-33.6,-41.55,-45.3,-47.0,-49.599999999999994,-50.9,-52.599999999999994,-53.050000000000004,-49.0,81.0,78.6,71.64999999999998,75.94999999999999,194.10000000000002,189.65,201.5,185.7,120.35,198.65,200.8,153.3,138.60000000000002,133.75,79.19999999999999,77.54999999999998,128.15,118.0,61.249999999999986,66.69999999999999,55.04999999999998,73.05000000000001,119.39999999999998,119.74999999999999,157.45,150.5,165.8,118.75,103.15,162.59999999999997,144.2,144.3,148.35000000000002,151.5,165.6,155.20000000000002,151.39999999999998,
SENSEX,2023-09-29 00:00:00,2023-09-29 09:30:00,9 20,15 25,0,65600,65800,200,32.9,21.65,1.0,0.35,1946.8,53.199999999999996,-53.2,-1.2999999999999972,-1.9499999999999966,-2.499999999999998,-6.299999999999995,-6.899999999999999,-9.799999999999995,-16.099999999999994,-12.199999999999996,-18.249999999999996,-18.799999999999997,-19.599999999999994,-26.4,-26.0,-26.65,-29.0,-30.25,-30.149999999999995,-32.8,-33.849999999999994,-34.05,-33.75,-30.299999999999997,-30.199999999999996,-29.299999999999997,-29.949999999999996,-20.749999999999996,-13.399999999999995,9.8,7.150000000000002,0.25000000000000355,8.500000000000007,10.600000000000005,15.900000000000006,12.099999999999998,20.950000000000006,22.900000000000006,16.1,12.750000000000007,-11.199999999999996,1.850000000000005,-3.999999999999993,5.7500000000000036,-4.999999999999993,-11.599999999999994,-7.699999999999999,12.250000000000004,3.6000000000000085,3.5000000000000036,26.45,23.30000000000001,49.099999999999994,67.94999999999999,66.55000000000001,68.60000000000001,38.650000000000006,60.150000000000006,20.700000000000003,-9.649999999999995,-37.25,-42.75,-52.65,-53.0,-53.199999999999996,
SENSEX,2023-11-17 00:00:00,2023-11-17 09:30:00,9 20,15 25,0,65900,65800,-100,12.45,30.0,0.6,0.8,1958.95,41.050000000000004,-41.1,6.249999999999998,2.1000000000000005,-1.2499999999999982,-1.9999999999999982,-5.000000000000002,-7.399999999999999,-7.649999999999998,-1.6499999999999986,-5.899999999999999,-8.699999999999998,-6.6,-9.149999999999999,-10.05,-11.8,-11.849999999999998,-14.3,-14.349999999999998,-15.45,-15.949999999999996,-16.949999999999996,-17.75,-18.65,-20.25,-19.299999999999997,-21.099999999999998,-22.399999999999995,-21.349999999999998,-23.699999999999996,-23.4,-24.099999999999998,-23.999999999999996,-23.85,-24.349999999999998,-24.9,-24.249999999999996,-24.349999999999998,-24.95,-26.099999999999998,-26.049999999999997,-28.05,-28.6,-30.85,-31.0,-32.35,-32.2,-32.65,-33.4,-33.5,-33.95,-32.65,-33.8,-33.6,-33.05,-32.35,-32.05,-33.349999999999994,-34.65,-34.5,-35.15,-35.35,-35.699999999999996,-36.199999999999996,-35.8,-35.949999999999996,-37.45,-36.65,-37.1,-38.099999999999994,-40.1,-40.199999999999996,-40.849999999999994,-40.8,-41.1,
SENSEX,2024-07-12 00:00:00,2024-07-12 09:30:00,9 20,15 25,0,79900,80500,600,64.15,69.5,0.8,0.75,1867.9,132.1,88.0,46.94999999999999,68.75,50.39999999999999,47.14999999999999,53.799999999999976,48.94999999999999,33.6,19.099999999999984,15.900000000000002,24.15,27.349999999999994,34.849999999999994,52.05,34.349999999999994,29.94999999999999,30.949999999999985,42.49999999999999,48.649999999999984,381.05000000000007,460.09999999999997,533.6,422.59999999999997,379.29999999999995,287.15000000000003,215.10000000000008,217.7,180.10000000000002,200.45000000000005,224.5,218.79999999999998,185.29999999999998,171.4,153.8,260.3,186.40000000000003,204.95,197.00000000000006,182.35000000000002,175.4,186.49999999999997,184.55,211.10000000000002,233.15000000000006,220.30000000000004,214.95,229.64999999999998,227.74999999999997,361.79999999999995,303.35,303.7,304.45000000000005,275.1000000000001,284.6500000000001,298.95,295.75,347.29999999999995,344.6000000000001,332.29999999999995,370.25000000000006,335.55,285.1500000000001,319.0,296.6500000000001,295.1499999999999,272.15,247.50000000000006,240.00000000000003,189.24999999999997,145.39999999999998,119.6,91.4,96.5,87.99999999999999,
SENSEX,2023-12-29 00:00:00,2023-12-29 09:30:00,9 20,15 25,0,72200,72200,0,45.8,38.05,1.05,0.95,1918.15,81.85,-81.8,-6.499999999999993,-8.749999999999996,-10.099999999999994,-14.599999999999998,-19.299999999999994,-22.349999999999998,-24.699999999999996,-28.14999999999999,-30.65,-32.49999999999999,-29.59999999999999,-32.64999999999999,-36.49999999999999,-39.349999999999994,-41.449999999999996,-42.19999999999999,-42.64999999999999,-45.3,-48.199999999999996,-51.349999999999994,-52.0,-49.69999999999999,-51.349999999999994,-49.599999999999994,-53.349999999999994,-55.199999999999996,-55.05,-52.3,-53.4,-53.349999999999994,-52.599999999999994,-54.249999999999986,-54.099999999999994,-53.099999999999994,-60.3,-60.45,-61.9,-61.449999999999996,-63.0,-62.55,-62.85,-64.65,-66.55,-69.85,-69.75,-72.1,-71.75,-72.6,-73.14999999999999,-75.4,-75.1,-75.55,-74.14999999999999,-75.6,-74.75,-76.04999999999998,-77.89999999999999,-77.94999999999999,-79.19999999999999,-80.39999999999999,-80.05,-80.29999999999998,-80.94999999999999,-81.6,-81.69999999999999,-81.64999999999999,-81.79999999999998,
SENSEX,2024-07-26 00:00:00,2024-07-26 09:30:00,9 20,15 25,0,80200,81300,1100,79.3,74.35,1.1,1.15,1848.6,151.39999999999998,572.6,4.900000000000011,1.400000000000003,-14.749999999999993,-7.6499999999999915,-1.3999999999999986,-3.7499999999999964,-0.04999999999999005,104.10000000000001,89.95000000000002,78.0,78.45000000000002,80.05000000000001,28.19999999999998,39.15,52.49999999999999,46.14999999999999,36.1,37.250000000000014,46.85,99.04999999999998,79.39999999999998,89.80000000000004,58.94999999999999,66.64999999999998,60.3,50.900000000000006,31.249999999999993,51.349999999999994,55.95,63.000000000000014,67.8,85.00000000000004,67.80000000000001,61.35000000000001,58.50000000000001,77.50000000000003,75.1,76.80000000000003,221.35000000000002,255.15000000000003,333.59999999999997,304.65,318.55,325.70000000000005,324.9,413.45000000000005,503.1500000000001,526.5000000000001,521.1000000000001,516.5500000000001,509.90000000000003,567.1000000000001,533.0500000000001,553.9000000000001,540.3500000000001,430.3,456.20000000000005,461.7000000000001,488.25000000000006,456.05,389.65000000000003,436.20000000000005,475.9000000000001,495.0000000000001,507.45000000000016,510.80000000000007,504.6,612.0000000000001,568.4000000000001,553.2,584.4000000000001,579.8000000000002,572.6000000000001,
SENSEX,2024-01-19 00:00:00,2024-01-19 09:30:00,9 20,15 25,0,71800,71700,-100,55.1,35.75,1.2,1.5,1911.85,88.14999999999999,-88.1,-6.4999999999999964,-8.4,-5.6,-6.3500000000000005,-8.400000000000002,-7.000000000000005,-15.05,-16.450000000000003,-16.8,-13.85,-18.05,-23.35,-32.5,-31.950000000000003,-36.400000000000006,-38.15,-40.0,-42.85,-43.55,-42.9,-42.449999999999996,-34.05,-25.399999999999995,-35.650000000000006,-34.45,-36.599999999999994,-35.3,-51.1,-41.45,-49.35000000000001,-53.3,-51.50000000000001,-48.50000000000001,-46.15,-48.7,-50.449999999999996,-50.099999999999994,-54.8,-60.849999999999994,-64.19999999999999,-64.35,-68.1,-70.05,-67.69999999999999,-69.65,-72.6,-73.1,-74.15,-72.55000000000001,-64.94999999999999,-73.3,-76.95,-76.3,-74.15,-75.55,-72.6,-70.85,-73.45,-69.4,-73.6,-77.75,-79.85,-82.15,-82.35,-83.64999999999999,-84.7,-85.4,-85.2,-87.1,-87.55,-87.94999999999999,-87.94999999999999,-88.15,
SENSEX,2023-12-08 00:00:00,2023-12-08 09:30:00,9 20,15 25,0,69600,69800,200,14.65,15.95,0.55,0.8,1970.75,29.25,-29.3,4.400000000000003,2.4499999999999993,2.6999999999999993,3.550000000000001,12.650000000000002,25.849999999999994,40.6,52.5,54.699999999999996,10.550000000000008,16.650000000000006,14.650000000000007,7.800000000000004,20.35,5.300000000000001,4.5,5.350000000000001,2.3000000000000007,-2.149999999999997,-8.149999999999999,-13.6,-16.0,-12.999999999999998,-14.399999999999999,-16.95,-16.25,-12.649999999999999,-14.899999999999999,-16.15,-15.649999999999999,-14.299999999999999,-17.749999999999996,-18.65,-18.35,-21.1,-21.75,-21.25,-22.499999999999996,-23.249999999999996,-22.65,-23.5,-23.25,-23.499999999999996,-23.799999999999997,-23.7,-25.199999999999996,-26.299999999999997,-26.5,-25.849999999999998,-26.4,-26.15,-26.25,-25.949999999999996,-26.0,-26.45,-26.75,-27.099999999999998,-27.65,-27.199999999999996,-27.75,-28.15,-28.15,-28.249999999999996,-28.299999999999997,-28.35,-28.65,-28.799999999999997,-28.4,-29.049999999999997,-29.25,-29.25,-29.299999999999997,
