instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm
SENSEX,2024-06-07 00:00:00,2024-06-07 09:30:00,10 10,15 25,0,75600,76600,1000,226.65,146.45,1.85,5.1,1633.85,366.15,432.0,5.20000000000001,13.399999999999977,-10.149999999999991,-17.94999999999999,-21.5,68.94999999999999,32.25000000000001,36.25000000000001,35.300000000000004,41.50000000000001,38.500000000000014,63.349999999999994,39.99999999999997,39.099999999999994,40.24999999999997,20.19999999999999,88.20000000000002,171.95000000000005,180.8,384.15,381.50000000000006,377.4500000000001,391.6500000000001,414.95000000000005,310.40000000000003,307.6500000000001,334.30000000000007,341.00000000000006,319.0000000000001,371.25000000000006,376.55000000000007,367.6000000000001,300.25,316.80000000000007,307.80000000000007,244.00000000000006,282.80000000000007,256.55000000000007,234.65000000000003,206.60000000000002,228.55000000000007,292.80000000000007,338.6,395.70000000000005,272.4000000000001,204.15000000000006,303.75000000000006,365.7500000000001,409.9000000000001,423.95000000000005,298.75,364.95000000000005,352.75,262.9000000000001,312.60000000000014,453.10000000000014,504.80000000000007,519.5500000000001,450.7,473.25,430.5000000000001,452.35000000000014,431.9500000000001,
SENSEX,2024-03-15 00:00:00,2024-03-15 09:30:00,10 10,15 25,0,72700,72700,0,50.6,65.15,1.05,1.25,1886.55,113.45,-113.4,-5.800000000000009,-8.700000000000015,-14.400000000000007,-20.250000000000014,-23.150000000000013,-26.20000000000001,-29.900000000000006,-37.45,-36.900000000000006,-37.25000000000001,-33.050000000000004,-28.30000000000001,-31.650000000000006,-39.80000000000001,-34.90000000000001,-39.80000000000001,-42.550000000000004,-38.7,-39.10000000000001,-44.75,-43.55,-44.45000000000001,-49.400000000000006,-46.85000000000002,-52.00000000000001,-49.85000000000001,-51.000000000000014,-51.55000000000001,-54.30000000000001,-54.10000000000001,-58.35000000000001,-62.150000000000006,-65.05000000000001,-71.80000000000001,-71.60000000000001,-74.10000000000002,-75.05000000000001,-73.60000000000001,-79.80000000000001,-80.95000000000002,-84.85,-89.65,-89.2,-90.95,-93.2,-95.5,-97.65,-98.55000000000001,-100.20000000000002,-101.55000000000001,-98.85000000000001,-98.55000000000001,-99.55000000000001,-106.0,-107.85000000000001,-108.4,-112.05000000000001,-112.65,-113.10000000000002,-113.15,-113.45000000000002,
SENSEX,2024-03-22 00:00:00,2024-03-22 09:30:00,10 10,15 25,0,72600,72800,200,96.05,85.4,0.75,1.3,1820.6,179.39999999999998,-179.2,34.349999999999994,73.6,39.25,42.6,23.999999999999993,36.70000000000001,3.899999999999995,-25.8,-2.0500000000000043,-42.05000000000001,-35.050000000000004,-30.1,-54.6,-40.60000000000001,-42.00000000000001,-29.800000000000015,-24.6,2.25,-29.75000000000001,-24.30000000000002,-18.949999999999996,-22.6,-44.70000000000001,-44.800000000000004,-65.45,-82.7,-69.15,-83.45000000000002,-96.5,-104.75,-92.05000000000001,-94.25000000000001,-69.0,-79.55000000000001,-74.10000000000001,-101.69999999999999,-94.00000000000001,-92.95,-105.55000000000001,-99.9,-123.1,-129.15,-129.15,-138.0,-129.79999999999998,-144.5,-149.2,-145.15000000000003,-133.3,-123.45000000000002,-94.8,-103.65,-111.65,-113.4,-16.599999999999994,-28.0,-66.75,-114.75000000000001,-159.25,-168.95000000000002,-178.0,-179.05,-179.25,
SENSEX,2024-02-16 00:00:00,2024-02-16 09:30:00,10 10,15 25,0,72400,72400,0,73.6,79.15,0.95,2.0,1850.2,149.8,-149.8,0.3500000000000001,-10.400000000000002,-15.450000000000001,-25.14999999999999,-30.29999999999999,-44.9,-51.8,-54.05,-58.0,-64.45,-66.6,-65.4,-65.2,-67.25,-65.75,-65.75,-69.9,-64.7,-64.8,-69.25,-72.7,-73.9,-74.35,-75.3,-75.65,-80.7,-80.55000000000001,-83.14999999999999,-87.6,-92.15,-93.65,-95.5,-94.75,-91.35,-96.64999999999999,-95.39999999999999,-101.5,-106.44999999999999,-106.44999999999999,-106.5,-109.24999999999999,-112.85,-112.55,-107.25,-115.19999999999999,-120.9,-123.65,-127.14999999999999,-128.25,-130.75,-134.25,-135.15,-140.1,-137.95,-142.45,-143.4,-144.45,-146.2,-148.25,-149.14999999999998,-149.45,-149.64999999999998,-149.75,
SENSEX,2024-06-21 00:00:00,2024-06-21 09:30:00,10 10,15 25,0,77500,77200,-300,57.95,103.6,1.7,1.75,1841.9,158.10000000000002,-157.7,-0.849999999999997,-13.999999999999988,-12.899999999999995,-27.8,-14.34999999999999,101.99999999999999,115.85,64.2,42.900000000000006,70.94999999999999,74.64999999999999,53.250000000000014,81.94999999999999,62.850000000000016,67.6,32.24999999999999,-4.899999999999999,3.900000000000013,-5.04999999999999,1.0000000000000213,2.8500000000000085,-11.299999999999994,0.4000000000000057,-5.799999999999997,3.54999999999999,11.200000000000017,10.400000000000006,53.45000000000001,150.85,193.3,167.25,171.05,178.70000000000002,213.25000000000003,243.79999999999998,190.3,188.70000000000002,134.95,146.05,136.49999999999997,94.70000000000002,109.3,100.1,-34.55,-26.19999999999999,-61.900000000000006,-69.25,-68.5,-36.55,281.7,140.75,316.75,140.74999999999997,14.850000000000009,44.85,-91.75,-130.2,-149.8,-146.35,-133.5,-151.89999999999998,-157.7,
SENSEX,2024-05-24 00:00:00,2024-05-24 09:30:00,10 10,15 25,0,75300,75400,100,56.8,86.6,1.5,2.55,1860.65,139.34999999999997,-139.4,-8.649999999999999,-11.299999999999988,-20.499999999999996,-29.99999999999999,-31.59999999999999,-39.099999999999994,-45.64999999999999,-48.84999999999999,-44.099999999999994,-43.699999999999996,-44.749999999999986,-50.849999999999994,-56.55,-58.24999999999999,-59.04999999999999,-61.74999999999999,-62.3,-69.74999999999999,-69.14999999999999,-72.95,-73.25,-76.4,-77.25,-80.4,-80.79999999999998,-81.2,-80.19999999999999,-81.8,-74.39999999999999,-75.6,-74.25,-78.74999999999999,-63.65,-63.399999999999984,-54.849999999999994,-55.49999999999999,-79.74999999999999,-78.8,-76.09999999999998,-71.49999999999999,-80.14999999999999,-80.85,-93.64999999999999,-90.99999999999999,-93.45,-101.1,-100.79999999999998,-103.05,-101.6,-77.0,-106.64999999999999,-111.0,-113.79999999999998,-118.35,-121.04999999999998,-127.44999999999999,-128.05,-134.05,-137.6,-136.95,-138.89999999999998,-139.1,-139.35,
SENSEX,2024-02-23 00:00:00,2024-02-23 09:30:00,10 10,15 25,0,73300,73100,-200,66.0,49.5,0.85,1.5,1886.85,113.15,-113.0,7.449999999999996,4.649999999999995,-7.300000000000001,-12.850000000000001,-7.7499999999999964,-5.699999999999999,-22.099999999999994,-25.299999999999997,-36.2,-39.6,-44.55,-45.75,-47.199999999999996,-49.99999999999999,-50.64999999999999,-51.75,-51.349999999999994,-50.55,-50.0,-31.049999999999994,-45.25,-50.2,-57.5,-58.10000000000001,-56.599999999999994,-55.89999999999999,-63.4,-64.10000000000001,-65.2,-68.8,-70.55,-71.25,-70.55,-71.35,-72.1,-75.55,-75.6,-73.9,-40.1,-66.65,-80.8,-78.5,-78.8,-74.1,-74.69999999999999,-75.94999999999999,-81.4,-77.7,-63.4,-75.35,-77.95,-79.6,-77.39999999999999,-93.25,-100.3,-102.65,-105.85,-107.39999999999999,-110.90000000000002,-112.1,-112.45,-112.64999999999999,-113.0,
SENSEX,2023-12-15 00:00:00,2023-12-15 09:30:00,10 10,15 25,0,70900,71600,700,19.0,31.45,0.05,0.95,1950.55,49.45,255.7,11.900000000000004,-10.25,-2.8500000000000014,-14.349999999999998,-14.249999999999996,-15.799999999999997,-22.450000000000003,-24.6,-24.6,-27.3,-30.1,-29.500000000000004,-29.25,-18.749999999999996,-17.25,5.799999999999994,11.299999999999997,-8.7,-18.5,-28.900000000000002,-27.2,-32.699999999999996,-26.750000000000004,-29.299999999999997,-30.900000000000002,-28.4,-15.099999999999996,49.79999999999999,81.85,185.1,168.95000000000002,257.59999999999997,280.45,255.7,
SENSEX,2023-12-22 00:00:00,2023-12-22 09:30:00,10 10,15 25,0,71100,71000,-100,66.4,49.4,0.95,2.05,1887.2,112.80000000000001,-112.8,-6.649999999999998,-9.700000000000006,-14.850000000000005,-20.150000000000006,-27.750000000000007,-28.550000000000008,-34.15,-33.35,-30.7,-30.400000000000002,-35.00000000000001,-42.050000000000004,-42.2,-46.95,-45.400000000000006,-49.2,-55.800000000000004,-57.900000000000006,-52.550000000000004,-55.0,-56.35,-60.2,-61.400000000000006,-67.1,-70.15,-70.7,-73.25,-70.85,-48.2,-48.55,-73.75,-72.15,-70.75,-75.75,-76.75,-78.05,-77.65,-81.15,-81.6,-80.55000000000001,-75.3,-62.50000000000001,-47.349999999999994,-4.549999999999997,-43.8,-25.85000000000001,-40.849999999999994,-77.35,-70.5,-87.85,-84.75,-88.35000000000001,-90.85,-97.30000000000001,-96.45000000000002,-102.9,-101.75,-106.7,-110.60000000000002,-111.80000000000001,-112.4,-112.75,-112.75,
SENSEX,2024-01-25 00:00:00,2024-01-25 09:30:00,10 10,15 25,0,70700,70800,100,87.45,86.1,4.85,4.4,1835.7,164.3,-164.0,-14.7,95.4,81.60000000000002,64.15000000000002,64.65,31.700000000000003,41.599999999999994,48.35000000000002,122.50000000000003,130.50000000000003,103.65000000000002,78.9,91.95000000000002,48.45000000000001,45.350000000000016,46.30000000000001,37.70000000000002,19.599999999999994,10.650000000000013,63.300000000000004,42.550000000000026,16.800000000000004,3.9499999999999886,-9.749999999999993,-0.7499999999999716,-18.500000000000007,-47.449999999999996,-65.55,-64.65,-70.19999999999999,-61.2,-77.2,-80.45000000000002,-69.99999999999999,-66.75,-52.250000000000014,-70.0,-70.60000000000001,-65.60000000000001,-61.95,-60.64999999999999,-70.39999999999999,-93.25,-112.0,-92.95,-113.04999999999998,-118.85,-125.05,-95.79999999999998,-109.85,-118.30000000000001,-133.8,-127.65,-113.30000000000001,-135.3,-131.05,-131.70000000000002,-149.89999999999998,-159.15,-162.70000000000002,-162.95,-163.60000000000002,-164.0,
