instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm
BANKNIFTY,2023-11-30 00:00:00,2023-11-30 09:30:00,10 10,15 25,0,44400,44600,200,25.8,60.0,1.95,1.5,1917.65,82.35,-82.2,-4.75,-6.499999999999997,-19.25,0.6000000000000032,-4.999999999999999,-26.850000000000005,-27.599999999999998,-34.0,-32.8,-32.550000000000004,-35.150000000000006,-36.6,-37.0,-35.0,-33.2,-38.95,-39.25,-40.45,-34.050000000000004,-40.25,-40.35,-42.25,-42.099999999999994,-45.95,-46.7,-35.7,-28.199999999999996,-32.35,-30.4,-29.050000000000004,-51.55,-57.5,-51.55000000000001,-57.150000000000006,-58.95,-58.85,-61.5,-60.95,-65.0,-66.45,-69.4,-70.85,-71.15,-67.5,-71.19999999999999,-72.75,-71.9,-64.55,-73.55000000000001,-73.2,-75.65,-76.25,-77.15,-77.05,-77.1,-78.35,-78.3,-80.60000000000001,-81.19999999999999,-81.30000000000001,-81.9,-82.1,-82.25,
BANKNIFTY,2024-02-07 00:00:00,2024-02-07 09:30:00,10 10,15 25,0,45900,45800,-100,32.6,62.25,1.75,1.15,1908.05,91.94999999999999,-92.0,-8.349999999999994,-17.0,-18.900000000000002,-19.0,-26.2,-27.75,-30.700000000000003,-32.25,-33.6,-37.25,-33.55,-34.00000000000001,-36.099999999999994,-38.25000000000001,-37.0,-34.5,-1.0500000000000043,52.849999999999994,20.45,3.5499999999999936,12.749999999999996,2.2499999999999893,-10.5,-5.7500000000000036,-3.1000000000000014,-11.05000000000001,-0.3999999999999986,-9.100000000000009,-18.250000000000007,-17.199999999999996,-14.549999999999995,3.650000000000002,-8.300000000000004,-16.449999999999996,-21.699999999999992,-38.75,-32.95,-37.5,-33.6,-24.599999999999998,-54.05000000000001,-60.0,-57.75,-55.30000000000001,-47.75,-60.55,-64.6,-71.95,-70.7,-79.05000000000001,-80.30000000000001,-80.95,-79.45,-73.4,-83.30000000000001,-84.1,-88.05,-89.65,-91.25,-91.5,-91.60000000000001,-91.75,-91.95,
BANKNIFTY,2024-02-21 00:00:00,2024-02-21 09:30:00,10 10,15 25,0,47300,46900,-400,57.7,58.25,1.2,2.05,1887.3,112.7,-34.7,47.09999999999998,76.3,69.29999999999998,87.39999999999998,80.25,148.0,141.9,93.29999999999998,102.55000000000001,54.19999999999999,80.35,51.65000000000001,81.19999999999999,51.59999999999999,62.899999999999984,57.85,33.69999999999998,-9.150000000000002,-16.950000000000003,-12.749999999999996,-11.399999999999999,-14.7,-9.300000000000004,-22.799999999999997,-24.199999999999992,-32.550000000000004,-34.55,-37.25,-57.8,-60.49999999999999,-62.60000000000001,-64.65,-71.6,-70.25,-72.95,-75.9,-75.8,-75.05000000000001,-74.05,-73.69999999999999,-83.9,-84.2,-87.65,-68.55,-48.300000000000004,-44.599999999999994,-59.0,-57.0,-56.75,-83.3,-41.7,-4.399999999999999,-25.450000000000006,-23.050000000000004,-30.3,-55.95,-51.2,-49.849999999999994,-69.5,-91.35,-78.05,-51.699999999999996,-34.699999999999996,
BANKNIFTY,2024-04-10 00:00:00,2024-04-10 09:30:00,10 10,15 25,0,48800,48900,100,56.35,44.9,1.0,1.35,1901.1,98.9,-98.7,3.3000000000000025,-6.550000000000003,-8.349999999999998,-21.5,-16.799999999999997,-17.35,-4.949999999999992,-10.95,-15.399999999999997,-15.2,-16.150000000000002,-12.750000000000007,-25.199999999999996,-35.300000000000004,-39.0,-38.199999999999996,-35.8,-42.0,-45.7,-48.95,-52.55,-52.05,-49.39999999999999,-52.1,-51.55,-55.45,-59.400000000000006,-60.55,-65.4,-65.15,-66.45,-69.1,-68.8,-70.75,-66.44999999999999,-70.69999999999999,-71.65,-68.85,-66.75,-71.4,-75.80000000000001,-73.65,-73.64999999999999,-81.94999999999999,-82.8,-72.85,-77.2,-75.14999999999999,-81.55,-79.1,-77.9,-80.6,-55.449999999999996,-65.05,-67.3,-71.0,-74.14999999999999,-84.25,-78.6,-77.6,-91.94999999999999,-98.54999999999998,-98.69999999999999,
BANKNIFTY,2023-11-22 00:00:00,2023-11-22 09:30:00,10 10,15 25,0,43600,43500,-100,22.95,17.75,1.65,0.7,1961.65,38.35,-38.4,-1.5499999999999987,-2.5999999999999996,9.799999999999999,18.699999999999996,3.950000000000001,-1.5999999999999996,-2.75,-8.699999999999996,-7.9,-6.4999999999999964,-9.95,-7.049999999999999,-5.449999999999999,-8.749999999999996,-7.8,-9.95,-10.399999999999999,-9.55,18.5,59.349999999999994,65.05,58.70000000000001,49.75,54.75,99.64999999999999,113.69999999999999,163.49999999999997,136.7,101.85,98.64999999999999,99.5,76.19999999999999,103.49999999999999,100.35,101.6,79.1,76.14999999999999,98.0,73.50000000000001,83.80000000000001,63.900000000000006,60.2,70.4,61.55000000000001,94.7,83.75000000000001,83.35,71.14999999999999,58.65,44.050000000000004,0.9499999999999957,-4.299999999999997,-23.900000000000002,-28.0,-32.55,-29.15,-34.2,-36.550000000000004,-36.95,-37.85,-38.2,-38.400000000000006,
BANKNIFTY,2023-11-15 00:00:00,2023-11-15 09:30:00,10 10,15 25,0,44300,44200,-100,14.35,30.65,1.45,1.0,1957.45,42.55,-42.6,3.1500000000000044,3.0000000000000036,-0.95,0.950000000000002,-0.6499999999999968,-1.6999999999999997,0.34999999999999787,0.20000000000000284,13.300000000000004,0.45000000000000373,-5.299999999999999,-5.999999999999997,-3.0999999999999948,-7.099999999999998,-3.549999999999996,-2.599999999999995,-3.2499999999999973,-3.149999999999997,0.0500000000000016,-3.600000000000001,-3.649999999999994,-4.249999999999995,-13.349999999999998,-12.149999999999997,-13.049999999999997,-14.25,-17.0,-15.299999999999997,-14.35,-16.549999999999997,-13.899999999999997,-17.949999999999996,-18.0,-25.9,-25.25,-29.15,-30.85,-32.599999999999994,-33.25,-34.05,-34.35,-35.35,-35.2,-35.15,-36.199999999999996,-37.2,-38.25,-37.9,-38.4,-38.650000000000006,-38.85,-39.25,-40.550000000000004,-40.5,-40.25,-39.050000000000004,-39.75,-40.05,-42.199999999999996,-42.15,-42.35,-42.45,-42.55,
BANKNIFTY,2024-01-25 00:00:00,2024-01-25 09:30:00,10 10,15 25,0,44800,45000,200,84.75,98.15,3.05,1.75,1821.9,178.1,-177.6,-1.8500000000000147,102.25,79.04999999999998,47.89999999999999,50.250000000000014,20.499999999999982,42.64999999999999,45.899999999999984,54.65,58.599999999999994,40.94999999999999,32.300000000000004,41.15,7.449999999999996,5.349999999999994,2.8500000000000014,-0.20000000000000995,-45.65000000000001,-33.50000000000001,38.099999999999994,19.899999999999977,1.6499999999999773,-22.100000000000023,-19.500000000000014,6.900000000000006,-1.5999999999999943,2.4499999999999886,-19.20000000000001,-14.750000000000021,-44.30000000000001,-33.449999999999996,-56.15000000000002,-39.600000000000016,6.299999999999983,-20.050000000000026,1.049999999999983,-35.75,-16.750000000000014,-20.55000000000002,-22.999999999999993,-19.80000000000001,-31.350000000000023,-39.50000000000002,-86.35000000000001,-71.40000000000002,-85.55000000000001,-93.4,-70.8,-73.25,-55.20000000000001,-83.60000000000001,-112.95000000000002,-96.95,-102.50000000000001,-102.0,-96.14999999999999,-121.50000000000001,-149.55,-174.8,-174.85,-174.9,-176.4,-177.55,
BANKNIFTY,2024-07-10 00:00:00,2024-07-10 09:30:00,10 10,15 25,0,52300,52200,-100,39.75,63.25,1.35,0.65,1899.0,101.0,-100.9,-7.799999999999997,6.649999999999997,9.699999999999994,1.550000000000006,22.14999999999999,35.2,15.500000000000004,5.199999999999999,6.949999999999996,-0.649999999999995,-10.499999999999993,0.10000000000000497,-0.3499999999999943,-7.149999999999999,-7.599999999999998,-18.950000000000003,-17.54999999999999,-11.9,-14.899999999999997,-13.549999999999997,-25.099999999999994,-28.75,-33.65,-30.65,-29.749999999999996,-23.099999999999994,-32.449999999999996,-26.65,-31.049999999999997,-32.1,-22.449999999999996,-33.85,-37.900000000000006,-39.45,-45.8,-47.64999999999999,-38.849999999999994,-34.45,-44.64999999999999,-49.349999999999994,-56.25,-54.800000000000004,-53.95,-52.5,-59.7,-61.099999999999994,-55.3,-58.35,-66.9,-76.6,-74.9,-83.30000000000001,-83.7,-90.25,-90.35,-83.15,-76.7,-90.5,-99.95,-100.65,-100.69999999999999,-100.85,-100.85,
BANKNIFTY,2023-11-01 00:00:00,2023-11-01 09:30:00,10 10,15 25,0,42700,42700,0,25.0,42.0,1.45,0.95,1935.4,64.6,-64.5,-5.349999999999999,-4.6,-6.799999999999999,-12.750000000000002,-12.649999999999999,-14.1,-20.15,-19.549999999999997,-19.65,-19.9,-21.0,-16.9,-22.5,-22.800000000000004,-23.45,-25.8,-29.400000000000006,-30.65,-35.25,-34.8,-35.4,-36.8,-37.4,-38.1,-36.05,-38.5,-36.0,-37.2,-38.6,-42.0,-43.400000000000006,-45.449999999999996,-44.75,-46.15,-47.35,-47.65,-43.900000000000006,-47.35000000000001,-45.25,-53.5,-52.10000000000001,-53.85,-55.6,-55.99999999999999,-56.3,-56.64999999999999,-55.9,-58.05,-57.24999999999999,-56.89999999999999,-56.0,-56.75,-59.55,-60.150000000000006,-61.0,-61.3,-61.599999999999994,-62.599999999999994,-63.9,-64.25,-64.45,-64.5,-64.55,
BANKNIFTY,2024-06-26 00:00:00,2024-06-26 09:30:00,10 10,15 25,0,52400,52800,400,123.85,99.45,1.55,2.25,1780.5,219.5,49.8,-8.499999999999996,17.20000000000001,-16.549999999999997,-18.8,-34.699999999999996,-46.6,-48.199999999999996,-49.9,-44.499999999999986,38.25,16.59999999999998,38.750000000000014,25.650000000000006,18.5,34.75,158.45000000000005,140.85,152.95000000000002,125.24999999999999,155.3,161.95,217.20000000000005,104.20000000000005,142.45000000000002,153.20000000000002,159.65,125.19999999999999,96.70000000000002,133.55,139.70000000000005,126.4,137.45000000000002,134.65000000000003,81.90000000000003,51.099999999999994,124.95000000000002,119.80000000000004,127.00000000000001,136.40000000000003,151.3,134.60000000000002,148.8,113.25000000000001,121.10000000000005,128.3,127.40000000000002,130.70000000000005,150.8,138.5,113.90000000000002,115.64999999999999,90.70000000000002,121.3,118.25,120.25000000000003,121.10000000000001,141.85,103.24999999999999,43.75000000000003,87.65,72.3,63.69999999999999,49.75,
