instru,expiry date,curr date,entry time,exit time,dte,spot entry,spot exit,spot move,buy ce,buy pe,sell ce,sell pe,max profit,max loss,P&L,live mtm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANKNIFTY,15/11/23 0:00,15/11/23 9:30,9 20,15 25,0,44400,44200,-200,16.9,47.3,0.8,1.5,1938.1,61.9,-61.7,-0.1,-1.8,3.4,7.45,8.4,9.4,16.8,4.6,9.9,3.45,15.35,16.95,7.5,13.7,8.8,5.8,13,13.9,40.85,18.35,5.5,4.95,14.35,5.75,14.6,17.45,15.75,17.15,23.95,17.3,19.05,18.05,0.35,3.65,2.4,0.4,-7.3,-0.6,4.5,-0.45,6.35,-1.35,-2.4,-22.95,-15.25,-24.4,-31.1,-32.75,-36.95,-37.9,-38.15,-39.75,-34.4,-33.05,-37.85,-43.25,-48.75,-44.95,-50.25,-52.65,-51.75,-52.55,-56.4,-56.45,-54.35,-46.85,-49.4,-45.3,-54.8,-55.75,-61,-59.5,-61.75
BANKNIFTY,22/11/23 0:00,22/11/23 9:30,9 20,15 25,0,43600,43500,-100,31.05,17.85,1.45,0.85,1953.4,46.6,-46.6,0.15,17.35,12.25,4.8,5.75,1.5,-1.95,-3.15,-4.65,-8.25,-9.8,-10.85,1.55,10.45,-4.3,-9.85,-11,-16.95,-16.15,-14.75,-18.2,-15.3,-13.7,-17,-16.05,-18.2,-18.65,-17.8,10.25,51.1,56.8,50.45,41.5,46.5,91.4,105.45,155.25,128.45,93.6,90.4,91.25,67.95,95.25,92.1,93.35,70.85,67.9,89.75,65.25,75.55,55.65,51.95,62.15,53.3,86.45,75.5,75.1,62.9,50.4,35.8,-7.3,-12.55,-32.15,-36.25,-40.8,-37.4,-42.45,-44.8,-45.2,-46.1,-46.45,-46.65,
BANKNIFTY,30/11/23 0:00,30/11/23 9:30,9 20,15 25,0,44700,44600,-100,36.25,40.25,0.8,2.3,1926.6,73.4,-60.1,16.7,24.6,12.95,12.2,17.95,92.7,116.6,108.35,162.45,146.55,127.3,135.85,80,194.8,183.6,111.75,76.7,83.5,94.85,110.2,101.45,96.75,109.05,124.1,130.5,115.05,121.1,113.3,147.55,119.15,122.45,116.5,130.4,114.6,113.55,157.35,175.15,168.05,170.85,171.75,102.25,77.75,132.55,118.05,107.75,114.05,97.95,111.3,97.4,94.5,75.3,55.1,40.5,10.7,32.05,74,83.8,124.25,73.5,87.8,69.65,23.45,37.2,25.2,17.05,32.85,24.35,44.75,-0.6,-44.8,-36.35,-47.95,-60.1
BANKNIFTY,06/12/23 0:00,06/12/23 9:30,9 20,15 25,0,47200,46800,-400,65.7,97.55,2.1,2.3,1841.15,158.85,4.6,15.2,47.05,110.45,53.65,71.95,54.6,77.55,76.1,123.1,113.65,96.65,74.55,125.15,138.1,112.3,122.45,83.15,36.4,58.7,16.75,2,46.1,37.8,44.45,15.2,-4,7.1,6.85,13.4,12.55,-1.05,-0.85,-16.3,-13.75,-21.8,-12.35,-6.55,29.2,46.15,5.85,21.6,24.55,25.35,13.15,35.65,41.75,34.1,35.45,82.25,50.2,28.35,33.4,30.3,3.65,14,-6.2,-42,1.8,-6.7,-15.25,19.6,-7.4,-19,-32.75,-58.6,-59.15,-53.9,-32.1,15.1,-8.05,0.55,4.95,4.6
BANKNIFTY,13/12/23 0:00,13/12/23 9:30,9 20,15 25,0,47000,47100,100,39.5,41.55,1.5,1.1,1921.55,78.45,-78.4,-9.45,-16.25,-20.45,-20.05,-22.85,-29.4,-27.95,-31.55,-35.1,-40.25,-42.5,-41.7,-40.5,-43.3,-44.25,-47.3,-49.9,-50.6,-50.75,-52.95,-52.85,-53.75,-52.6,-55.75,-56.95,-58.55,-58.35,-58.55,-61.9,-61.8,-61.55,-59.8,-59.85,-60,-60.4,-60.35,-61.3,-61.05,-62.7,-62.65,-62.4,-60.3,-60.3,-46.95,-39.2,-47.7,-41.85,-28.35,-56.95,-64.7,-62.55,-56.8,-58.2,-65.05,-60.9,-60.8,-59.4,-58.25,-64.95,-70.2,-73.35,-72.25,-74.6,-75.25,-76.4,-77.05,-77.25,-77.45,-77.9,-78.1,-78.3,-78.35,-78.45
BANKNIFTY,20/12/23 0:00,20/12/23 9:30,9 20,15 25,0,48100,47300,-800,32.05,49.05,1.6,1.45,1921.95,78.05,373.9,-0.05,-4.35,-4.6,-5.05,-10.6,-16.05,-6.35,-7.5,-5.3,-5.15,-6.65,-19.8,-16.8,-3.6,-11.35,-16.4,-29.6,-28.75,-25.35,-34.75,-34.15,-33.65,-20.3,-9.15,-14.5,-13.45,-11.45,-6.75,-15.1,-10.2,-9.75,-22.85,-27.95,-24.7,-20.1,-17.35,-30.9,-24.9,-34.85,-38.35,-46.9,-47,-50.75,-47.25,-45.15,-21.1,-25.8,-19.95,-1.3,93.75,122.15,97.1,82.4,111.65,84.45,93.55,139.25,168.4,193.4,156.8,170.9,166.5,243.1,265.45,283.9,367.4,242.9,246.35,297.05,277.85,361.55,368.75,373.9
BANKNIFTY,28/12/23 0:00,28/12/23 9:30,9 20,15 25,0,48500,48500,0,86.2,86.3,1.45,3,1831.95,168.05,-168,18.05,4.15,-5.7,-5.9,1.95,18.2,-8.15,-17,-5.5,-25.7,-25.9,-44.6,-51.15,-55.7,-60.6,-56.2,-70.5,-80.05,-72.35,-86.65,-94.3,-91.5,-98.1,-98.95,-103.6,-105.2,-106.1,-104.6,-104.5,-101.9,-106.2,-107.65,-110.25,-112.2,-110.7,-111.8,-110.3,-108.15,-112.1,-110.9,-112.75,-113.35,-117.85,-121.55,-121.15,-116.15,-117.95,-124.75,-122.35,-131.35,-134.3,-136.25,-138.2,-138.5,-139.55,-143.3,-144.75,-144.05,-149.15,-150.55,-154,-157.15,-158.15,-153.7,-159.15,-157.9,-163.35,-163.6,-167,-167.7,-167.7,-167.65,-168.05
BANKNIFTY,03/01/24 0:00,03/01/24 9:30,9 20,15 25,0,47600,47700,100,49.55,77.15,2.35,1.2,1876.85,123.15,-123,0.3,-15.05,-20.3,-18.85,-19.7,-33.95,-43.45,-51.3,-52.5,-64.25,-67.7,-66.3,-71.85,-75.1,-71.45,-77.9,-75.45,-81.65,-79.65,-86.35,-86.1,-86,-82.35,-86.15,-85.25,-85.75,-88.15,-85.7,-56.1,-55.9,-54.1,-72.15,-82.15,-91.1,-92.45,-93.05,-99.3,-102.35,-102.25,-103.1,-104,-103.25,-102.4,-96.85,-95.35,-94.2,-92.15,-95.75,-93.85,-91.3,-96.9,-92.9,-104.25,-104.15,-106.55,-108.2,-105.35,-102.1,-109.05,-110.55,-110.6,-111.25,-115.65,-117.55,-118.5,-118.85,-116.95,-120.95,-122.4,-122.8,-122.9,-123,-123.05
BANKNIFTY,10/01/24 0:00,10/01/24 9:30,9 20,15 25,0,47100,47400,300,54.9,57.95,1.9,0.95,1890,110,-49.4,1.35,-7.7,8.75,11.4,5.1,0.15,4.3,9.75,2.5,4.5,46.25,50.8,4.45,12,11.35,5.35,-2.85,-22.15,-24.7,-29.1,-30,-32.1,-17.55,-25.45,-20.35,-25.85,-32.05,-13,-9,-9.8,-17.6,-23.2,-46.55,-41.25,-41.95,-42.65,-44.15,-40.5,-40.25,-37.55,-55.15,-57,-59.05,-59.7,-59.35,-60.15,-49.15,-61.5,-59.45,-54.7,-62.6,-66.05,-66.1,-69,-57.4,13.9,-43,-41.3,-35.55,-28.3,-62.75,-63.8,-56.85,-4.1,-47.7,-53.9,-49.95,-47.1,-28.75,-71.15,-60.9,-56.05,-49.45
BANKNIFTY,17/01/24 0:00,17/01/24 9:30,9 20,15 25,0,47200,46100,-1100,117.8,114,4.25,2.9,1775.35,224.65,714.7,7.25,36.25,32.25,1.45,-25.55,-49.95,-26.95,-9.85,4.15,-0.4,19.65,-10.3,19.2,14.9,59.1,251.6,226.65,231.55,240.75,276.75,296.05,278.15,292.7,275.35,299.6,288.2,295.35,376.35,519.45,533.2,523.95,525.9,560.65,540.05,392.85,405.65,414.4,504.9,524,509.8,529.55,541.45,546.5,519.9,477.3,503.4,560.4,542.85,551.65,505.4,509.05,487.3,491.05,452.1,493.25,518.5,529.25,522.15,488.6,554.45,550.4,555.95,548.4,577.95,637.1,673.45,715.95,734.55,740.85,735.95,707,722.55,714.7
